"primary_key","sports"
84639,"club109"
84640,"club102"
84642,"club109"
84644,"club111"
84646,"club111"
84647,"club111"
84650,"club111"
84660,"club105"
84662,"club111"
84664,"club108"
84667,"club117"
84670,"club103"
84671,"club105"
84675,"club103"
84677,"club108"
84678,"club105"
84680,"club102"
84687,"club109"
84689,"club242"
84699,"club132"
84704,"club113"
84709,"club111"
84714,"club101"
84718,"club111"
84720,"club105"
84721,"club101"
84722,"club111"
84723,"club115"
84724,"club101"
84731,"club101"
84733,"club125"
84744,"club248"
84749,"club118"
84752,"club106"
84757,"club108"
84759,"club118"
84760,"club108"
84762,"club102"
84763,"club108"
84764,"club121"
84765,"club108"
84767,"club118"
84770,"club108"
84776,"club121"
84779,"club118"
84781,"club108"
84783,"club108"
84787,"club121"
84788,"club121"
84790,"club101"
84795,"club108"
84796,"club108"
84797,"club105"
84798,"club114"
84799,"club101"
84800,"club106"
84801,"club101"
84802,"club108"
84803,"club105"
84806,"club121"
84807,"club108"
84809,"club106"
84811,"club122"
84815,"club118"
84817,"club118"
84819,"club108"
84820,"club121"
84821,"club121"
84825,"club101"
84827,"club108"
84833,"club118"
84839,"club108"
84840,"club106"
84843,"club118"
84844,"club101"
84845,"club118"
84846,"club114"
84847,"club108"
84851,"club121"
84853,"club108"
84854,"club122"
84855,"club106"
84856,"club101"
84857,"club110"
84858,"club106"
84859,"club102"
84860,"club121"
84861,"club105"
84863,"club102"
84864,"club121"
84866,"club118"
84868,"club106"
84870,"club122"
84871,"club101"
84873,"club108"
84879,"club101"
84883,"club110"
84884,"club122"
84894,"club233"
84907,"club105"
84910,"club110"
84912,"club102"
84917,"club110"
84950,"club106"
84951,"club109"
84952,"club109"
84953,"club101"
84954,"club105"
84958,"club101"
84962,"club109"
84964,"club106"
84968,"club101"
84969,"club105"
84972,"club106"
84973,"club106"
84977,"club249"
84979,"club108"
84981,"club105"
84992,"club111"
84993,"club103"
84996,"club117"
84997,"club107"
84999,"club103"
85000,"club107"
85002,"club103"
85004,"club107"
85011,"club106"
85012,"club103"
85013,"club101"
85015,"club103"
85016,"club101"
85017,"club107"
85019,"club107"
85020,"club106"
85021,"club117"
85043,"club402"
85044,"club211"
85046,"club121"
85067,"club111"
85083,"club105"
85085,"club106"
85086,"club105"
85088,"club105"
85096,"club121"
85099,"club105"
85100,"club107"
85101,"club105"
85102,"club107"
85104,"club121"
85107,"club102"
85109,"club121"
85110,"club105"
85111,"club106"
85169,"club105"
85178,"club132"
85182,"club101"
85193,"club105"
85205,"club413"
85208,"club111"
85210,"club123"
85211,"club102"
85215,"club101"
85216,"club101"
85217,"club105"
85218,"club101"
85219,"club102"
85220,"club105"
85223,"club105"
85226,"club110"
85229,"club101"
85230,"club126"
85234,"club126"
85236,"club102"
85237,"club105"
85240,"club126"
85242,"club106"
85243,"club126"
85270,"club101"
85271,"club122"
85275,"club101"
85276,"club108"
85277,"club101"
85278,"club107"
85279,"club102"
85280,"club102"
85284,"club102"
85286,"club122"
85288,"club108"
85289,"club107"
85290,"club102"
85291,"club122"
85292,"club102"
85297,"club109"
85306,"club218"
85317,"club102"
85320,"club103"
85321,"club107"
85322,"club107"
85325,"club106"
85329,"club102"
85330,"club102"
85332,"club107"
85333,"club102"
85336,"club102"
85339,"club107"
85343,"club114"
85346,"club111"
85351,"club128"
85358,"club218"
85360,"club219"
85378,"club109"
85380,"club123"
85405,"club115"
85406,"club102"
85409,"club103"
85411,"club102"
85414,"club102"
85417,"club102"
85418,"club102"
85423,"club102"
85426,"club106"
85428,"club106"
85431,"club102"
85434,"club102"
85440,"club103"
85441,"club402"
85455,"club111"
85459,"club111"
85469,"club132"
85475,"club111"
85489,"club105"
85494,"club102"
85497,"club266"
85504,"club103"
85506,"club117"
85509,"club125"
85530,"club124"
85535,"club111"
85536,"club110"
85540,"club122"
85592,"club123"
85593,"club402"
85609,"club101"
85625,"club108"
85632,"club113"
85639,"club105"
85659,"club137"
85663,"club107"
85664,"club124"
85665,"club107"
85667,"club113"
85671,"club124"
85673,"club106"
85675,"club137"
85678,"club124"
85679,"club137"
85680,"club107"
85682,"club137"
85683,"club107"
85684,"club113"
85689,"club117"
85690,"club137"
85691,"club113"
85694,"club408"
85697,"club105"
85698,"club107"
85700,"club113"
85702,"club115"
85711,"club101"
85720,"club111"
85723,"club402"
85727,"club242"
85734,"club137"
85735,"club123"
85751,"club105"
85756,"club109"
85759,"club132"
85822,"club113"
85823,"club108"
85825,"club108"
85826,"club218"
85828,"club108"
85829,"club126"
85831,"club604"
85833,"club108"
85835,"club108"
85839,"club102"
85854,"club105"
85859,"club101"
85881,"club111"
85883,"club103"
85885,"club125"
85889,"club103"
85890,"club111"
85893,"club125"
85894,"club102"
85899,"club102"
85906,"club111"
85926,"club413"
85930,"club206"
85942,"club242"
85959,"club245"
85960,"club402"
85985,"club128"
85989,"club106"
85992,"club107"
85996,"club105"
85999,"club115"
86000,"club115"
86001,"club107"
86002,"club105"
86003,"club108"
86008,"club108"
86020,"club404"
86021,"club242"
86072,"club111"
86083,"club111"
86098,"club115"
86100,"club101"
86103,"club105"
86109,"club117"
86117,"club404"
86127,"club106"
86128,"club105"
86129,"club102"
86133,"club103"
86135,"club112"
86140,"club102"
86141,"club107"
86148,"club103"
86149,"club112"
86150,"club107"
86152,"club106"
86153,"club106"
86155,"club105"
86157,"club102"
86159,"club103"
86160,"club129"
86161,"club105"
86168,"club103"
86170,"club103"
86171,"club129"
86172,"club105"
86174,"club103"
86175,"club103"
86176,"club103"
86177,"club112"
86178,"club112"
86181,"club106"
86184,"club106"
86191,"club103"
86193,"club106"
86194,"club129"
86195,"club107"
86197,"club103"
86200,"club107"
86203,"club106"
86205,"club106"
86206,"club102"
86207,"club107"
86209,"club107"
86211,"club129"
86212,"club103"
86213,"club102"
86214,"club129"
86215,"club102"
86219,"club102"
86220,"club106"
86221,"club106"
86223,"club112"
86224,"club103"
86226,"club402"
86228,"club402"
86232,"club119"
86233,"club103"
86237,"club102"
86238,"club123"
86239,"club102"
86242,"club103"
86245,"club604"
86250,"club103"
86254,"club108"
86255,"club125"
86257,"club136"
86259,"club123"
86260,"club108"
86262,"club136"
86263,"club108"
86265,"club131"
86266,"club123"
86268,"club125"
86269,"club108"
86274,"club102"
86275,"club125"
86276,"club122"
86278,"club108"
86281,"club123"
86283,"club108"
86284,"club122"
86285,"club107"
86286,"club131"
86291,"club103"
86292,"club103"
86293,"club131"
86295,"club102"
86297,"club123"
86300,"club125"
86301,"club119"
86303,"club103"
86321,"club404"
86322,"club402"
86341,"club413"
86343,"club111"
86353,"club404"
86354,"club103"
86382,"club103"
86389,"club242"
86403,"club101"
86405,"club105"
86410,"club256"
86412,"club106"
86420,"club105"
86421,"club105"
86422,"club413"
86424,"club123"
86429,"club242"
86447,"club113"
86452,"club129"
86465,"club101"
86478,"club245"
86498,"club105"
86502,"club403"
86511,"club117"
86514,"club119"
86524,"club242"
86542,"club404"
86584,"club101"
86587,"club115"
86589,"club243"
86591,"club245"
86608,"club242"
86625,"club111"
86626,"club107"
86634,"club420"
86647,"club605"
86670,"club107"
86671,"club103"
86672,"club105"
86675,"club129"
86676,"club103"
86680,"club103"
86687,"club105"
86693,"club103"
86698,"club103"
86700,"club107"
86701,"club114"
86702,"club103"
86703,"club129"
86708,"club111"
86730,"club111"
86737,"club604"
86738,"club604"
86739,"club124"
86764,"club115"
86788,"club237"
86789,"club420"
86814,"club105"
86836,"club402"
86853,"club218"
86865,"club258"
86867,"club402"
86869,"club123"
86875,"club103"
86895,"club218"
86903,"club135"
86919,"club413"
86920,"club245"
86925,"club111"
86957,"club249"
86959,"club111"
86962,"club123"
86973,"club112"
86974,"club102"
86976,"club118"
86977,"club109"
86981,"club136"
86984,"club136"
86985,"club109"
86986,"club101"
86987,"club122"
86989,"club102"
86990,"club122"
86993,"club136"
86996,"club102"
86997,"club109"
86998,"club102"
87001,"club102"
87003,"club121"
87006,"club101"
87007,"club118"
87012,"club102"
87013,"club108"
87015,"club102"
87016,"club112"
87018,"club121"
87020,"club118"
87021,"club121"
87023,"club122"
87025,"club108"
87026,"club102"
87027,"club102"
87029,"club102"
87033,"club112"
87035,"club118"
87039,"club102"
87040,"club108"
87042,"club109"
87043,"club102"
87044,"club102"
87046,"club102"
87047,"club101"
87052,"club102"
87054,"club102"
87056,"club109"
87057,"club121"
87058,"club102"
87060,"club102"
87061,"club109"
87063,"club102"
87064,"club109"
87065,"club108"
87067,"club102"
87068,"club108"
87069,"club122"
87071,"club106"
87073,"club106"
87075,"club102"
87078,"club122"
87079,"club121"
87080,"club102"
87081,"club108"
87083,"club121"
87085,"club121"
87088,"club101"
87089,"club102"
87091,"club118"
87092,"club102"
87095,"club109"
87097,"club109"
87098,"club102"
87099,"club102"
87101,"club102"
87102,"club102"
87103,"club102"
87104,"club102"
87105,"club108"
87106,"club102"
87107,"club102"
87108,"club108"
87110,"club109"
87113,"club118"
87116,"club102"
87136,"club111"
87164,"club413"
87176,"club101"
87179,"club111"
87189,"club111"
87192,"club125"
87203,"club604"
87206,"club111"
87226,"club103"
87231,"club403"
87260,"club402"
87262,"club402"
87273,"club108"
87291,"club604"
87296,"club115"
87310,"club111"
87312,"club245"
87332,"club115"
87353,"club408"
87357,"club242"
87358,"club108"
87367,"club108"
87376,"club109"
87437,"club107"
87440,"club102"
87442,"club102"
87446,"club113"
87448,"club112"
87449,"club113"
87450,"club109"
87453,"club112"
87454,"club129"
87455,"club107"
87456,"club129"
87458,"club102"
87461,"club137"
87463,"club102"
87464,"club113"
87465,"club107"
87466,"club113"
87467,"club102"
87470,"club102"
87474,"club129"
87477,"club112"
87478,"club113"
87480,"club107"
87481,"club107"
87483,"club113"
87485,"club109"
87487,"club112"
87493,"club112"
87495,"club109"
87497,"club137"
87498,"club137"
87499,"club102"
87505,"club113"
87506,"club107"
87508,"club113"
87509,"club109"
87512,"club102"
87513,"club137"
87514,"club129"
87515,"club129"
87516,"club112"
87517,"club137"
87518,"club112"
87519,"club107"
87520,"club113"
87521,"club112"
87528,"club113"
87531,"club112"
87532,"club109"
87535,"club107"
87536,"club107"
87537,"club102"
87539,"club102"
87541,"club102"
87545,"club107"
87546,"club112"
87547,"club129"
87548,"club113"
87549,"club137"
87551,"club137"
87553,"club137"
87556,"club107"
87560,"club137"
87566,"club112"
87567,"club137"
87571,"club112"
87574,"club102"
87577,"club102"
87578,"club112"
87580,"club102"
87583,"club107"
87584,"club129"
87585,"club129"
87586,"club137"
87587,"club102"
87588,"club107"
87589,"club137"
87590,"club109"
87591,"club109"
87593,"club109"
87595,"club102"
87597,"club129"
87599,"club102"
87605,"club112"
87606,"club107"
87607,"club137"
87609,"club102"
87611,"club137"
87612,"club107"
87614,"club137"
87615,"club113"
87616,"club137"
87619,"club113"
87621,"club102"
87626,"club109"
87627,"club107"
87628,"club113"
87632,"club137"
87633,"club102"
87636,"club129"
87637,"club113"
87638,"club137"
87639,"club102"
87642,"club109"
87643,"club102"
87646,"club113"
87647,"club137"
87648,"club102"
87649,"club109"
87651,"club109"
87652,"club112"
87653,"club137"
87655,"club107"
87657,"club112"
87658,"club102"
87662,"club102"
87664,"club137"
87670,"club113"
87671,"club113"
87672,"club109"
87673,"club113"
87680,"club111"
87692,"club111"
87702,"club402"
87731,"club103"
87733,"club117"
87734,"club105"
87736,"club103"
87745,"club105"
87747,"club103"
87749,"club112"
87751,"club108"
87758,"club111"
87767,"club402"
87786,"club109"
87797,"club109"
87804,"club111"
87816,"club413"
87825,"club202"
87827,"club103"
87828,"club109"
87830,"club103"
87831,"club105"
87861,"club123"
87876,"club413"
87882,"club111"
87883,"club243"
87898,"club109"
87903,"club413"
87927,"club233"
87928,"club258"
87983,"club205"
88002,"club201"
88011,"club117"
88032,"club242"
88050,"club102"
88051,"club102"
88052,"club102"
88053,"club102"
88055,"club105"
88056,"club105"
88059,"club106"
88061,"club105"
88063,"club106"
88064,"club106"
88065,"club109"
88066,"club106"
88067,"club114"
88072,"club106"
88074,"club105"
88076,"club114"
88077,"club102"
88081,"club102"
88082,"club102"
88084,"club106"
88085,"club102"
88086,"club106"
88089,"club102"
88093,"club102"
88096,"club106"
88097,"club106"
88099,"club106"
88101,"club105"
88102,"club102"
88103,"club106"
88113,"club115"
88119,"club108"
88120,"club123"
88137,"club105"
88138,"club204"
88141,"club604"
88146,"club604"
88177,"club219"
88181,"club109"
88194,"club111"
88224,"club604"
88230,"club109"
88242,"club109"
88251,"club109"
88280,"club132"
88307,"club107"
88308,"club242"
88320,"club402"
88321,"club221"
88337,"club109"
88346,"club127"
88350,"club102"
88351,"club103"
88355,"club103"
88356,"club103"
88357,"club103"
88358,"club102"
88362,"club103"
88363,"club134"
88364,"club103"
88365,"club134"
88370,"club604"
88373,"club102"
88398,"club111"
88427,"club102"
88436,"club109"
88453,"club111"
88456,"club403"
88472,"club121"
88486,"club101"
88487,"club605"
88489,"club132"
88501,"club601"
88505,"club242"
88513,"club108"
88514,"club132"
88517,"club108"
88518,"club108"
88519,"club114"
88520,"club110"
88521,"club106"
88522,"club108"
88523,"club108"
88524,"club110"
88525,"club110"
88527,"club114"
88531,"club108"
88534,"club123"
88536,"club114"
88538,"club123"
88539,"club108"
88540,"club114"
88541,"club105"
88551,"club108"
88552,"club108"
88555,"club108"
88556,"club123"
88559,"club114"
88561,"club110"
88563,"club102"
88565,"club114"
88566,"club105"
88570,"club108"
88584,"club402"
88592,"club604"
88600,"club218"
88628,"club124"
88647,"club119"
88650,"club218"
88655,"club219"
88671,"club111"
88687,"club101"
88726,"club111"
88733,"club402"
88738,"club123"
88740,"club111"
88755,"club605"
88768,"club111"
88773,"club111"
88799,"club410"
88818,"club243"
88835,"club266"
88844,"club111"
88853,"club245"
88858,"club242"
88865,"club105"
88866,"club604"
88867,"club105"
88868,"club110"
88869,"club101"
88873,"club106"
88874,"club106"
88877,"club105"
88879,"club604"
88880,"club107"
88883,"club115"
88884,"club108"
88886,"club101"
88887,"club132"
88889,"club105"
88890,"club110"
88892,"club132"
88895,"club105"
88896,"club101"
88897,"club106"
88924,"club242"
88946,"club119"
88947,"club109"
88951,"club211"
88964,"club221"
88970,"club134"
88975,"club119"
88988,"club115"
88989,"club115"
89011,"club109"
89012,"club134"
89034,"club114"
89036,"club114"
89037,"club119"
89038,"club108"
89043,"club119"
89044,"club110"
89046,"club105"
89048,"club109"
89049,"club107"
89051,"club106"
89053,"club108"
89054,"club106"
89055,"club106"
89062,"club106"
89066,"club105"
89072,"club103"
89082,"club113"
89085,"club109"
89089,"club110"
89092,"club109"
89094,"club106"
89097,"club105"
89099,"club103"
89101,"club109"
89102,"club109"
89104,"club106"
89106,"club107"
89108,"club119"
89110,"club119"
89139,"club401"
89149,"club601"
89151,"club115"
89184,"club111"
89233,"club604"
89241,"club117"
89242,"club402"
89254,"club113"
89271,"club401"
89277,"club102"
89282,"club102"
89284,"club110"
89285,"club110"
89287,"club106"
89289,"club102"
89292,"club103"
89293,"club110"
89295,"club106"
89297,"club108"
89298,"club108"
89301,"club102"
89302,"club106"
89304,"club119"
89312,"club110"
89313,"club108"
89315,"club108"
89317,"club103"
89318,"club101"
89319,"club108"
89344,"club233"
89359,"club221"
89364,"club123"
89371,"club135"
89383,"club402"
89392,"club106"
89393,"club103"
89394,"club106"
89396,"club115"
89397,"club109"
89398,"club125"
89399,"club107"
89402,"club107"
89403,"club125"
89404,"club115"
89405,"club112"
89408,"club604"
89411,"club109"
89413,"club109"
89414,"club109"
89415,"club125"
89416,"club106"
89418,"club115"
89432,"club404"
89441,"club113"
89443,"club106"
89447,"club107"
89448,"club105"
89450,"club113"
89456,"club119"
89457,"club106"
89458,"club113"
89460,"club102"
89462,"club106"
89464,"club113"
89470,"club101"
89473,"club103"
89485,"club201"
89486,"club119"
89489,"club129"
89491,"club132"
89497,"club115"
89508,"club410"
89510,"club102"
89511,"club101"
89515,"club102"
89516,"club105"
89517,"club110"
89518,"club110"
89521,"club121"
89522,"club101"
89526,"club121"
89531,"club110"
89536,"club110"
89538,"club108"
89540,"club125"
89544,"club110"
89548,"club131"
89553,"club108"
89554,"club102"
89555,"club131"
89556,"club125"
89557,"club105"
89559,"club107"
89562,"club102"
89564,"club108"
89567,"club105"
89569,"club102"
89571,"club107"
89572,"club107"
89575,"club105"
89576,"club105"
89577,"club108"
89578,"club110"
89582,"club110"
89585,"club108"
89588,"club105"
89589,"club108"
89591,"club108"
89596,"club105"
89597,"club125"
89601,"club108"
89603,"club102"
89604,"club110"
89605,"club106"
89607,"club125"
89616,"club132"
89622,"club402"
89628,"club109"
89629,"club109"
89650,"club604"
89662,"club109"
89665,"club106"
89667,"club107"
89669,"club110"
89670,"club107"
89671,"club110"
89672,"club105"
89675,"club105"
89676,"club112"
89679,"club105"
89680,"club107"
89681,"club107"
89683,"club106"
89684,"club129"
89685,"club110"
89686,"club106"
89689,"club112"
89690,"club212"
89691,"club106"
89692,"club105"
