"primary_key","working_hours","job_category","eco_sect","job_dep","TYPE_OF_CONTRACT","Wage","EMPLOYEE_COUNT","Work_description","job_condition","COMPANY_CATEGORY"
92517,1820,"O","JC","92","CDI",54130,"tr_6","373b","C","ct_9"
92520,1634,"O","MA","92","CDI",20267,"tr_1","543h","C","ct_9"
92530,1820,"O","IZ","75","CDI",52172,"tr_6","377a","C","ct_9"
92540,986,"O","NZ","92","CDI",16409,"tr_2","631a","C","ct_6"
92541,1484,"O","GZ","59","CDI",34039,"tr_6","462d","C","ct_9"
92542,1771,"O","GZ","91","CDI",52249,"tr_6","374b","C","ct_9"
92544,1831,"O","KZ","75","CDI",26176,"tr_4","545c","C","ct_9"
92549,1123,"O","GZ","92","CDI",14890,"tr_4","551a","C","ct_9"
92551,1414,"O","TZ","75","CDI",17191,"tr_1","563c","N","ct_7"
92552,789,"O","KZ","92","CDI",17634,"tr_6","376e","C","ct_9"
92554,1820,"O","JB","91","CDI",67730,"tr_6","388e","C","ct_9"
92555,754,"O","OZ","92","CDI",12678,"tr_6","525c","P","ct_2"
92566,1303,"O","KZ","93","CDI",15309,"tr_6","373a","P","ct_9"
92571,1820,"O","PZ","95","AUT",24508,"tr_4","341a","C","ct_1"
92572,1624,"O","FZ","77","CDI",22134,"tr_5","632a","C","ct_9"
92574,1780,"X","KZ","92","AUT",12437,"tr_6","461b","C","ct_9"
92579,1787,"O","IZ","95","CDI",19760,"tr_5","561b","C","ct_9"
92584,1648,"O","GZ","92","CDI",44858,"tr_5","374d","C","ct_9"
92585,1374,"O","MC","75","CDI",18748,"tr_1","464b","C","ct_9"
92588,1593,"O","GZ","92","CDI",16855,"tr_5","534a","C","ct_9"
92595,1336,"O","GZ","92","CDD",13465,"tr_5","553c","P","ct_9"
92599,2019,"O","LZ","92","CDI",29942,"tr_3","543b","C","ct_9"
92615,466,"O","NZ","94","CDD",5540,"tr_6","534a","C","ct_9"
92616,1398,"O","TZ","75","CDI",17345,"tr_1","563c","N","ct_7"
92617,1479,"O","FZ","75","CDI",19099,"tr_2","632f","C","ct_9"
92619,1466,"O","CL","91","CDI",58827,"tr_6","384b","C","ct_9"
92620,1820,"O","GZ","75","CDI",54431,"tr_4","388b","C","ct_9"
92626,1378,"A","GZ","75","APP",6805,"tr_5","551a","C","ct_9"
92630,1824,"O","HZ","75","CDI",40791,"tr_6","477b","C","ct_5"
92632,1648,"O","MA","92","CDI",47322,"tr_6","387d","C","ct_9"
92638,1757,"O","KZ","92","CDI",50025,"tr_6","376c","C","ct_9"
92644,1651,"O","HZ","75","CDI",12138,"tr_3","643a","C","ct_9"
92646,1066,"A","GZ","94","APP",9370,"tr_1","461e","C","ct_9"
92653,1463,"O","LZ","75","CDI",38267,"tr_1","374d","C","ct_9"
92654,948,"O","PZ","75","CDI",11984,"tr_3","524c","P","ct_2"
92656,1822,"O","PZ","92","AUT",34335,"tr_4","341a","C","ct_1"
92657,473,"O","RZ","92","CDD",5810,"tr_1","541b","C","ct_9"
92659,1820,"O","KZ","78","CDI",57338,"tr_3","372b","C","ct_9"
92660,1757,"O","GZ","93","CDI",37710,"tr_2","462e","C","ct_9"
92673,1948,"O","MA","92","CDI",48880,"tr_5","388a","C","ct_9"
92678,1820,"O","CI","78","CDI",44926,"tr_6","383a","C","ct_9"
92680,1655,"O","GZ","92","CDI",12826,"tr_1","554f","C","ct_9"
92683,1623,"O","FZ","78","CDI",44480,"tr_6","372b","P","ct_9"
92692,1368,"O","GZ","92","CDD",8827,"tr_3","551a","C","ct_9"
92710,1265,"O","MA","75","CDI",54060,"tr_2","373c","C","ct_9"
92715,1757,"O","KZ","94","CDI",39064,"tr_6","388b","C","ct_9"
92725,1084,"O","PZ","75","CDD",8638,"tr_6","422e","P","ct_1"
92726,1987,"O","QB","92","CDI",20913,"tr_4","525d","C","ct_3"
92738,1942,"O","NZ","77","CDI",19116,"tr_6","534a","C","ct_9"
92739,1397,"O","JC","92","CDI",118375,"tr_2","463a","C","ct_9"
92741,2030,"O","QA","78","CDI",26197,"tr_6","526a","C","ct_8"
92743,775,"O","SZ","94","AUT",9054,"tr_4","621f","C","ct_2"
92744,1669,"O","IZ","93","CDI",12855,"tr_2","561d","C","ct_9"
92748,712,"O","CA","92","CDI",29885,"tr_4","372b","C","ct_9"
92749,1827,"O","CE","92","CDI",31062,"tr_6","462e","C","ct_9"
92750,1883,"O","CA","75","CDI",23606,"tr_1","636b","C","ct_9"
92753,1778,"O","KZ","75","CDI",54628,"tr_6","388c","C","ct_9"
92754,1247,"O","PZ","92","CDI",13052,"tr_3","422e","C","ct_9"
92756,1650,"O","KZ","92","CDI",38660,"tr_3","543b","C","ct_9"
92760,1983,"O","MA","75","CDI",28338,"tr_1","461e","C","ct_9"
92761,1310,"O","QB","92","CDI",10955,"tr_1","526c","C","ct_9"
92762,1820,"O","JC","92","CDI",42752,"tr_2","388a","C","ct_9"
92767,1771,"O","JB","75","CDI",27014,"tr_5","555a","C","ct_9"
92769,1657,"O","MA","94","CDI",23196,"tr_3","478c","C","ct_9"
92773,1820,"O","KZ","75","CDI",32145,"tr_2","374b","C","ct_9"
92777,1624,"O","NZ","75","TTP",30734,"tr_4","373b","N","ct_9"
92782,890,"O","TZ","75","CDI",11104,"tr_1","563c","N","ct_7"
92787,1820,"O","OZ","78","AUT",34160,"tr_6","531a","C","ct_1"
92791,1929,"O","NZ","91","CDI",15496,"tr_6","534a","C","ct_9"
92800,2028,"O","OZ","75","CDI",43608,"tr_5","467d","C","ct_1"
92803,1820,"O","JC","92","CDI",56825,"tr_1","388c","C","ct_9"
92811,1820,"O","FZ","92","CDI",39855,"tr_5","478a","C","ct_9"
92812,829,"O","QB","77","CDI",9104,"tr_3","534a","C","ct_9"
92813,1302,"O","GZ","95","CDI",12507,"tr_4","643a","C","ct_9"
92817,1827,"O","CI","92","CDI",62340,"tr_6","461d","C","ct_9"
92820,3000,"O","JA","75","CDD",54643,"tr_1","354c","N","ct_9"
92825,1820,"O","QA","92","CDI",41655,"tr_5","431a","C","ct_9"
92831,1826,"O","HZ","92","CDI",16729,"tr_5","643a","C","ct_9"
92835,1851,"O","FZ","75","CDI",25832,"tr_4","543f","C","ct_9"
92838,1820,"O","CI","75","CDI",61210,"tr_2","373d","C","ct_9"
92843,1820,"O","HZ","78","CDI",23918,"tr_4","451a","C","ct_9"
92844,324,"O","TZ","92","CDI",2106,"tr_1","563a","N","ct_7"
92848,486,"O","GZ","92","CDD",5617,"tr_1","554a","C","ct_9"
92849,1512,"O","HZ","94","CDI",75320,"tr_6","374c","C","ct_9"
92850,1700,"O","QA","75","CDI",67359,"tr_0","344d","N","ct_9"
92852,1820,"O","OZ","75","CDI",34260,"tr_6","372c","C","ct_5"
92855,1453,"O","MA","75","CDI",53198,"tr_2","388a","N","ct_9"
92859,1326,"O","JA","75","CDI",45901,"tr_6","352a","C","ct_9"
92861,1708,"O","JB","92","CDI",44409,"tr_6","372b","C","ct_9"
92864,966,"O","QB","77","CDD",8565,"tr_4","534a","C","ct_8"
92868,1778,"O","JC","92","CDI",55662,"tr_6","388a","C","ct_9"
92878,529,"O","MA","93","CDI",8632,"tr_4","652a","P","ct_9"
92892,1820,"O","PZ","78","AUT",26423,"tr_3","422b","C","ct_1"
92895,2052,"O","NZ","75","CDI",17934,"tr_6","541b","P","ct_9"
92896,1496,"O","QA","75","CDD",23810,"tr_6","451h","C","ct_3"
92898,1820,"O","JB","92","CDI",50047,"tr_6","372a","C","ct_9"
92900,1820,"O","CI","92","CDI",54699,"tr_6","383a","C","ct_9"
92902,1400,"O","JA","91","CDI",32661,"tr_5","388a","C","ct_9"
92906,1377,"O","IZ","75","CDI",21040,"tr_1","488b","C","ct_9"
92908,924,"O","KZ","75","CDI",53982,"tr_1","388a","C","ct_9"
92918,1766,"O","CL","78","CDI",58235,"tr_6","387a","C","ct_9"
92922,1820,"O","OZ","93","CDI",34145,"tr_6","451e","C","ct_1"
92925,1902,"O","SZ","75","CDI",25642,"tr_6","544a","C","ct_9"
92929,1820,"A","MA","38","APP",15096,"tr_3","674d","C","ct_9"
92936,1972,"O","DZ","75","CDI",29724,"tr_4","625h","C","ct_9"
92939,1822,"O","HZ","75","CDI",33494,"tr_6","333c","C","ct_9"
92941,1460,"O","DZ","75","CDI",51682,"tr_5","371a","C","ct_9"
92944,150,"O","GZ","92","CDI",2406,"tr_2","554a","C","ct_9"
92945,3000,"O","NZ","78","CDI",43560,"tr_5","534a","C","ct_9"
92947,1820,"O","QB","75","CDI",12892,"tr_6","543g","C","ct_8"
92949,1028,"O","JA","92","CDD",31700,"tr_3","465b","N","ct_9"
92957,1517,"O","JC","92","CDI",53629,"tr_6","388d","C","ct_9"
92959,1486,"O","GZ","75","CDI",15004,"tr_1","554e","C","ct_9"
92962,1244,"X","HZ","94","AUT",7838,"tr_5","561d","C","ct_9"
92966,1820,"O","GZ","92","CDI",34264,"tr_3","462e","C","ct_9"
92970,2033,"O","KZ","92","CDI",50901,"tr_2","373b","C","ct_9"
92975,2434,"O","GZ","75","CDI",31677,"tr_4","554e","C","ct_9"
92984,721,"O","JA","92","CDD",10878,"tr_2","465b","N","ct_9"
92985,1923,"O","NZ","78","CDI",24015,"tr_1","479b","C","ct_9"
92986,1820,"O","NZ","75","CDI",35001,"tr_5","462e","C","ct_9"
92987,1733,"O","JC","92","CDI",34978,"tr_5","388c","C","ct_9"
93006,1418,"O","RZ","75","CDI",20908,"tr_6","461d","C","ct_5"
93007,1212,"O","PZ","75","CDI",23683,"tr_5","422e","C","ct_8"
93012,1820,"O","JC","75","CDI",44835,"tr_5","376e","C","ct_9"
93013,1820,"O","LZ","92","AUT",39064,"tr_5","461f","C","ct_5"
93018,1771,"O","CF","92","CDI",56743,"tr_4","372b","C","ct_9"
93020,1364,"O","MA","75","CDI",43085,"tr_6","372a","C","ct_9"
93028,1664,"O","MA","94","CDI",34730,"tr_6","372a","P","ct_9"
93030,932,"O","QA","92","CDI",8725,"tr_2","526e","C","ct_9"
93034,1780,"O","PZ","94","CDI",31263,"tr_4","422b","C","ct_4"
93037,2856,"O","MA","94","CDI",44188,"tr_3","388c","C","ct_9"
93042,1264,"O","NZ","94","CDD",42770,"tr_5","388d","C","ct_9"
93045,2668,"O","CI","78","CDI",43331,"tr_6","473b","C","ct_9"
93046,1824,"O","QA","78","CDI",18171,"tr_4","636d","C","ct_9"
93047,1533,"O","QB","92","CDI",10944,"tr_1","526c","C","ct_9"
93048,2052,"O","HZ","92","CDI",34567,"tr_6","654b","C","ct_5"
93052,1841,"O","NZ","92","CDI",48015,"tr_3","374c","C","ct_9"
93053,1820,"O","GZ","92","CDI",53210,"tr_6","374d","C","ct_9"
93056,1327,"O","QB","92","CDI",11639,"tr_1","563b","N","ct_7"
93058,759,"O","GZ","75","CDI",11642,"tr_1","542a","C","ct_9"
93066,1820,"O","JA","75","CDI",32135,"tr_3","465b","C","ct_9"
93072,1820,"O","MA","75","CDI",32495,"tr_2","461d","C","ct_9"
93075,1820,"O","PZ","92","CDI",31500,"tr_4","341a","C","ct_8"
93076,677,"O","RZ","92","CDI",19948,"tr_4","424a","P","ct_8"
93081,1821,"O","JC","92","CDI",31385,"tr_6","388a","C","ct_9"
93083,1786,"O","CJ","92","CDI",70681,"tr_5","388a","C","ct_9"
93087,1771,"O","DZ","93","CDI",55624,"tr_6","383a","C","ct_9"
93090,1855,"O","CL","92","CDI",60632,"tr_6","383a","C","ct_9"
93099,1849,"O","KZ","92","CDI",63809,"tr_3","388a","C","ct_9"
93104,1283,"O","IZ","93","CDI",11665,"tr_2","636d","C","ct_9"
93105,1820,"O","QA","02","CDI",57826,"tr_3","344b","C","ct_8"
93106,1820,"O","JC","92","CDI",58527,"tr_6","388d","C","ct_9"
93109,1820,"O","HZ","75","CDI",70530,"tr_6","333c","C","ct_9"
93113,1820,"O","PZ","94","CDI",27830,"tr_3","422a","C","ct_1"
93115,1820,"O","CI","75","CDI",50781,"tr_5","372a","C","ct_9"
93133,1360,"O","KZ","92","CDI",13541,"tr_1","462a","P","ct_9"
93136,1305,"O","NZ","92","CDI",12689,"tr_0","564a","N","ct_8"
93137,865,"O","KZ","92","CDI",23505,"tr_1","467a","C","ct_9"
93139,1778,"O","GZ","94","CDI",34271,"tr_6","387b","C","ct_9"
93145,1820,"O","OZ","75","AUT",50867,"tr_6","332a","C","ct_1"
93147,1981,"O","KZ","75","CDI",131205,"tr_1","461d","C","ct_9"
93150,1804,"O","QA","92","CDI",15271,"tr_1","526e","C","ct_9"
93160,1578,"O","MA","92","CDD",27922,"tr_1","472a","C","ct_9"
93167,1582,"O","NZ","92","CDI",15037,"tr_3","684a","C","ct_9"
93176,1622,"O","QB","92","CDI",19355,"tr_1","526d","C","ct_8"
93180,1878,"O","QA","92","CDI",22424,"tr_1","526e","C","ct_9"
93182,1130,"O","NZ","93","CDI",11196,"tr_6","684a","P","ct_9"
93191,686,"O","GZ","75","CDI",10462,"tr_5","554f","P","ct_9"
93192,1820,"O","HZ","75","CDI",51612,"tr_6","333c","C","ct_9"
93196,621,"O","NZ","92","CDI",17570,"tr_1","461c","C","ct_9"
93197,487,"O","PZ","75","CDI",7157,"tr_2","421b","P","ct_9"
93202,1820,"O","JC","92","CDI",35654,"tr_5","388a","C","ct_9"
93209,1274,"O","GZ","91","CDI",44718,"tr_1","374d","C","ct_9"
93219,1225,"O","CL","77","CDI",32721,"tr_6","673c","C","ct_9"
93229,1820,"O","NZ","75","CDI",72092,"tr_5","371a","C","ct_9"
93230,1718,"O","CF","92","CDI",48137,"tr_6","385b","C","ct_9"
93232,1312,"O","JC","75","CDI",17704,"tr_6","388d","C","ct_9"
93241,1343,"O","GZ","75","CDI",23954,"tr_1","374a","C","ct_9"
93244,1442,"X","MA","75","AUT",22452,"tr_5","372e","C","ct_9"
93249,1820,"O","GZ","95","CDI",57635,"tr_6","388b","C","ct_9"
93252,1771,"O","HZ","91","CDI",34605,"tr_4","466c","C","ct_9"
93257,1509,"O","SZ","92","CDI",22165,"tr_1","542a","C","ct_8"
93260,1820,"O","JA","92","CDI",55855,"tr_6","371a","C","ct_9"
93272,1673,"O","GZ","95","CDI",37621,"tr_6","462b","C","ct_9"
93274,498,"O","HZ","94","CDI",2352,"tr_1","641a","C","ct_9"
93278,1684,"O","NZ","92","CDI",58473,"tr_5","388b","C","ct_9"
93280,1554,"O","NZ","78","CDI",15277,"tr_6","477c","C","ct_9"
93282,1708,"O","JB","75","CDI",61158,"tr_6","372e","C","ct_9"
93284,1512,"O","MC","75","CDI",65564,"tr_1","462e","C","ct_9"
93285,1821,"O","FZ","93","CDI",31576,"tr_1","478d","C","ct_9"
93292,1676,"O","HZ","92","CDI",27762,"tr_2","479b","C","ct_9"
93293,1680,"O","CB","93","CDI",12834,"tr_1","462c","C","ct_9"
93294,910,"O","KZ","94","CDI",49945,"tr_3","467a","C","ct_9"
93295,1505,"O","OZ","78","CDI",23512,"tr_6","543g","P","ct_8"
93311,1669,"O","MA","75","CDI",23457,"tr_2","461d","C","ct_9"
93316,1357,"O","MC","92","CDI",38481,"tr_2","476a","P","ct_9"
93317,278,"O","GZ","92","CDI",4897,"tr_6","388e","C","ct_9"
93324,1820,"O","OZ","75","CDI",34061,"tr_6","332b","C","ct_2"
93327,1796,"O","MA","92","CDI",52320,"tr_5","373a","C","ct_9"
93332,1303,"A","CE","94","APP",10553,"tr_6","461f","C","ct_9"
93334,1921,"O","GZ","94","CDI",17851,"tr_5","552a","C","ct_9"
93349,1084,"O","MA","92","CDI",29081,"tr_3","372b","C","ct_9"
93355,1820,"O","KZ","94","CDI",39454,"tr_6","388a","C","ct_9"
93358,1820,"O","GZ","75","CDI",55790,"tr_4","374b","C","ct_9"
93379,1191,"O","KZ","92","CDI",15383,"tr_5","467a","C","ct_9"
93380,1762,"O","DZ","92","CDI",43492,"tr_6","461c","C","ct_9"
93390,1820,"O","NZ","94","CDI",32488,"tr_5","477a","C","ct_9"
93391,3000,"O","QB","92","CDI",26385,"tr_1","563a","N","ct_7"
93396,1800,"O","SZ","75","CDI",41949,"tr_5","372c","C","ct_8"
93401,1745,"O","KZ","92","CDI",30553,"tr_2","467a","C","ct_9"
93406,1794,"O","OZ","92","CDI",20320,"tr_6","526c","C","ct_2"
93407,1669,"O","PZ","89","AUT",20725,"tr_6","531a","C","ct_1"
93411,1820,"O","MC","92","CDI",44310,"tr_6","375a","C","ct_9"
93419,2082,"O","QB","92","CDI",9324,"tr_0","563a","N","ct_7"
93420,1820,"O","HZ","75","CDI",50470,"tr_6","333c","C","ct_9"
93421,1821,"O","QB","92","CDI",20943,"tr_5","434c","C","ct_8"
93426,1728,"O","MA","94","CDI",26835,"tr_5","388a","C","ct_9"
93430,936,"O","QB","92","CDI",7576,"tr_3","526d","C","ct_9"
93432,1526,"X","JC","78","AUT",13472,"tr_5","388b","C","ct_9"
93436,1634,"X","JC","75","AUT",15895,"tr_6","388a","C","ct_9"
93439,834,"O","GZ","75","CDI",33313,"tr_1","463c","N","ct_9"
93440,438,"O","NZ","75","CDI",4618,"tr_6","534a","C","ct_9"
93441,1820,"O","MC","92","CDI",39970,"tr_6","374d","C","ct_9"
93444,1492,"O","MC","75","CDI",26161,"tr_3","375a","C","ct_9"
93447,451,"O","JC","92","CDI",9506,"tr_5","478a","C","ct_9"
93452,1840,"O","MA","93","CDI",24625,"tr_6","478c","C","ct_9"
93454,1457,"O","LZ","92","CDI",31730,"tr_1","463e","C","ct_9"
93459,1820,"O","CD","93","CDI",48824,"tr_5","372c","C","ct_9"
93463,849,"O","NZ","75","TTP",10133,"tr_1","633d","N","ct_9"
93464,1778,"O","KZ","75","CDI",60476,"tr_2","376b","C","ct_9"
93466,2215,"O","GZ","92","CDI",45066,"tr_2","374b","P","ct_9"
93469,1902,"O","JA","75","CDI",55599,"tr_6","352a","C","ct_9"
93474,1660,"O","JC","75","CDI",31852,"tr_3","388c","C","ct_9"
93479,1937,"O","PZ","92","AUT",25656,"tr_1","421b","C","ct_2"
93485,1956,"O","JC","93","CDI",56200,"tr_2","388c","C","ct_9"
93487,1230,"O","GZ","92","CDI",11953,"tr_1","653a","C","ct_9"
93495,1639,"O","PZ","75","CDI",22018,"tr_2","421b","C","ct_9"
93502,1510,"O","JC","75","CDI",52899,"tr_6","388a","C","ct_9"
93506,1722,"O","QA","92","CDI",18672,"tr_2","526e","C","ct_9"
93512,1039,"O","MC","92","CDI",49600,"tr_2","374d","C","ct_9"
93523,2028,"O","JA","92","CDI",25005,"tr_1","464a","C","ct_9"
93524,1071,"O","JC","92","CDI",25694,"tr_5","388a","C","ct_9"
93525,1900,"O","MA","92","CDI",51163,"tr_6","385a","C","ct_9"
93528,2277,"O","PZ","75","CDI",50671,"tr_4","341a","P","ct_8"
93530,1980,"O","MA","95","CDI",26384,"tr_2","542a","C","ct_9"
93531,495,"O","GZ","75","CDI",16814,"tr_1","373d","C","ct_9"
93538,862,"O","MA","92","CDI",46563,"tr_1","372d","C","ct_9"
93540,1820,"O","KZ","92","CDI",36651,"tr_6","388a","C","ct_9"
93541,1775,"O","LZ","92","CDI",47604,"tr_3","331a","C","ct_5"
93542,1700,"O","JC","75","CDI",28460,"tr_3","372c","C","ct_9"
93543,1883,"O","GZ","93","CDI",40507,"tr_6","388a","C","ct_9"
93545,835,"O","PZ","92","CDI",12533,"tr_4","422e","P","ct_8"
93546,1517,"O","GZ","75","CDI",53408,"tr_4","371a","C","ct_9"
93547,1703,"O","CA","60","CDI",19863,"tr_5","543g","C","ct_9"
93550,1820,"O","OZ","75","AUT",62010,"tr_6","332a","C","ct_1"
93551,2497,"O","TZ","92","CDI",38627,"tr_1","563c","N","ct_7"
93553,1224,"O","NZ","75","TTP",14247,"tr_2","684a","N","ct_9"
93556,1729,"O","EZ","92","CDI",32554,"tr_6","461e","C","ct_9"
93566,1094,"O","GZ","75","CDI",53397,"tr_3","463a","N","ct_9"
93575,758,"O","IZ","91","CDI",4140,"tr_1","561d","C","ct_9"
93578,1311,"O","GZ","75","CDI",27547,"tr_1","462b","C","ct_9"
93584,1820,"O","DZ","92","CDI",50625,"tr_6","372b","C","ct_9"
93590,2177,"O","JC","75","CDI",20634,"tr_4","465a","C","ct_9"
93591,2011,"O","GZ","75","CDI",21831,"tr_4","553c","C","ct_9"
93595,392,"O","QB","92","CDI",2918,"tr_4","563b","P","ct_9"
93601,1819,"O","HZ","75","CDI",63717,"tr_6","333c","C","ct_9"
93605,1474,"O","MA","92","CDI",47346,"tr_6","375b","P","ct_9"
93606,1046,"O","OZ","92","CDI",11826,"tr_6","524c","P","ct_2"
93609,2100,"O","OZ","92","AUT",20259,"tr_6","524c","P","ct_2"
93610,1715,"O","FZ","92","CDI",51839,"tr_5","382d","C","ct_9"
93612,1820,"O","JA","92","CDI",52825,"tr_6","372b","C","ct_9"
93614,758,"O","OZ","93","CDI",13285,"tr_6","524b","C","ct_1"
93618,1820,"O","OZ","92","CDI",54546,"tr_4","332b","C","ct_2"
93619,1826,"O","HZ","75","CDI",33209,"tr_3","333c","C","ct_9"
93634,1772,"O","KZ","75","CDI",50350,"tr_3","388a","C","ct_9"
93635,1419,"O","CL","78","CDI",58024,"tr_6","373a","C","ct_9"
93638,1820,"O","MA","92","CDI",52717,"tr_4","383a","C","ct_9"
93643,1951,"O","JC","92","CDI",44026,"tr_5","388c","C","ct_9"
93654,1703,"O","NZ","60","CDI",12256,"tr_3","684a","P","ct_9"
93659,1235,"O","NZ","93","CDI",11674,"tr_6","684a","P","ct_9"
93662,1548,"O","FZ","93","CDI",14906,"tr_2","632j","C","ct_9"
93663,969,"O","IZ","95","CDI",18599,"tr_1","561d","C","ct_9"
93664,1148,"O","QB","75","CDI",13722,"tr_0","563b","N","ct_7"
93665,1820,"O","JA","75","CDI",53383,"tr_6","352a","C","ct_9"
93667,1022,"O","IZ","92","CDI",13904,"tr_1","636d","C","ct_9"
93668,1796,"O","SZ","75","CDI",15757,"tr_3","526b","C","ct_8"
93669,420,"O","FZ","93","CDI",3761,"tr_1","681a","P","ct_9"
93670,1820,"O","GZ","75","CDI",15462,"tr_1","676a","C","ct_9"
93677,336,"O","NZ","95","TTP",7638,"tr_1","487a","N","ct_9"
93684,1848,"O","IZ","93","CDI",43831,"tr_1","542a","C","ct_9"
93699,1744,"O","HZ","93","CDI",24579,"tr_6","676c","C","ct_9"
93700,1224,"O","FZ","93","CDD",9396,"tr_1","632g","C","ct_9"
93702,2057,"O","HZ","75","CDI",36618,"tr_5","333c","C","ct_9"
93706,1134,"O","MA","75","CDI",11831,"tr_2","643a","C","ct_9"
93712,1820,"O","KZ","75","CDI",36862,"tr_1","373d","C","ct_9"
93714,1493,"O","FZ","95","CDI",10811,"tr_2","681b","C","ct_9"
93715,759,"O","HZ","60","CDI",7587,"tr_2","643a","C","ct_9"
93716,1820,"O","JA","75","CDI",22922,"tr_5","352a","C","ct_9"
93721,1825,"O","RZ","77","CDI",26014,"tr_3","465b","C","ct_9"
93724,453,"O","FZ","75","CDI",5486,"tr_2","632g","C","ct_9"
93740,1472,"O","CH","77","TOA",35093,"tr_3","474c","C","ct_9"
93741,1834,"O","RZ","75","CDI",34222,"tr_6","388b","C","ct_5"
93744,672,"O","GZ","75","CDI",4430,"tr_1","554h","C","ct_6"
93745,1143,"O","FZ","77","CDI",10186,"tr_1","681b","C","ct_9"
93748,1799,"O","EZ","92","CDI",30349,"tr_6","461f","C","ct_9"
93753,1820,"O","JA","75","CDI",47775,"tr_6","352a","C","ct_9"
93758,1252,"O","CA","94","CDI",13226,"tr_2","636d","C","ct_9"
93761,1538,"O","RZ","75","CDI",37961,"tr_6","451e","C","ct_1"
93764,306,"O","NZ","75","TTP",3846,"tr_1","684a","C","ct_9"
93771,2068,"O","HZ","75","CDI",32375,"tr_3","628a","C","ct_5"
93772,1714,"O","KZ","94","CDI",39421,"tr_6","376a","C","ct_9"
93787,1716,"O","CF","93","CDI",28218,"tr_6","625c","C","ct_9"
93792,2200,"O","NZ","93","CDI",65615,"tr_6","534a","C","ct_9"
93797,1936,"O","HZ","93","CDI",23048,"tr_4","521a","C","ct_9"
93798,1820,"O","JC","75","CDI",55773,"tr_5","388a","C","ct_9"
93806,1469,"O","CL","78","CDI",25123,"tr_6","473c","C","ct_9"
93812,673,"O","MA","75","CDI",14945,"tr_2","375a","C","ct_9"
93815,787,"O","QA","75","CDI",9564,"tr_1","526e","C","ct_9"
93816,1596,"O","GZ","75","CDI",11719,"tr_1","554e","C","ct_9"
93819,1786,"O","GZ","77","CDI",21215,"tr_4","461f","C","ct_9"
93828,1011,"O","IZ","93","CDI",14413,"tr_1","488b","C","ct_9"
93829,1687,"O","HZ","94","CDI",11518,"tr_6","521a","C","ct_9"
93831,860,"O","QB","93","CDI",9787,"tr_1","434d","C","ct_9"
93835,1863,"O","QA","93","CDD",21379,"tr_6","433a","C","ct_3"
93836,1778,"O","HZ","93","CDI",53238,"tr_6","333e","C","ct_9"
93840,888,"O","HZ","94","CDI",12561,"tr_3","487b","C","ct_9"
93843,296,"O","IZ","75","CDI",3792,"tr_2","561d","C","ct_9"
93845,3000,"O","QB","93","CDI",12741,"tr_1","563a","N","ct_7"
93851,1834,"O","CA","92","CDI",39920,"tr_6","462e","C","ct_9"
93854,1511,"O","PZ","77","CDI",15077,"tr_3","422c","P","ct_8"
93862,1361,"O","HZ","75","CDI",21015,"tr_6","546a","P","ct_9"
93868,1213,"O","PZ","93","AUT",26450,"tr_1","421b","C","ct_2"
93872,364,"O","QA","93","CDI",5323,"tr_6","525d","P","ct_3"
93878,230,"O","NZ","95","CDI",1820,"tr_6","534a","C","ct_9"
93883,1323,"O","RZ","75","CDD",18623,"tr_2","637c","N","ct_9"
93893,416,"O","QB","93","CDI",4090,"tr_4","526a","C","ct_9"
93894,1820,"O","HZ","93","CDI",45124,"tr_6","372b","C","ct_9"
93896,950,"O","NZ","93","CDI",8773,"tr_3","534a","C","ct_9"
93898,1809,"O","QA","93","CDI",22950,"tr_2","542a","C","ct_9"
93900,1718,"O","SZ","77","CDI",14448,"tr_3","685a","C","ct_9"
93901,1145,"O","NZ","75","CDI",8179,"tr_6","534a","C","ct_9"
93906,1011,"O","PZ","75","CDI",11133,"tr_4","525b","P","ct_9"
93909,1825,"O","RZ","77","CDI",27022,"tr_3","465b","C","ct_9"
93920,1792,"O","JA","75","CDI",43544,"tr_6","352a","C","ct_9"
93926,2014,"O","NZ","94","CDI",20688,"tr_6","632k","C","ct_9"
93932,834,"O","FZ","93","CDI",2614,"tr_1","681b","N","ct_9"
93940,651,"O","RZ","92","CDD",17371,"tr_2","465b","N","ct_9"
93946,554,"O","GZ","93","CDD",7830,"tr_5","553c","C","ct_9"
93971,1874,"O","QA","93","CDI",18116,"tr_6","525d","C","ct_9"
93973,1325,"O","GZ","77","CDD",13973,"tr_1","551a","C","ct_9"
93974,1592,"O","GZ","93","CDI",20785,"tr_3","551a","P","ct_9"
93977,1820,"O","FZ","78","CDI",67993,"tr_4","632a","C","ct_9"
93983,1577,"O","FZ","95","CDI",18129,"tr_1","682a","C","ct_9"
93985,1380,"O","MA","75","CDI",41005,"tr_4","543b","C","ct_9"
93988,1047,"O","NZ","94","CDI",8112,"tr_6","684a","P","ct_9"
93994,1820,"O","PZ","93","CDI",39413,"tr_4","524b","C","ct_1"
93997,1820,"O","HZ","75","CDI",23373,"tr_6","461e","C","ct_9"
94000,1958,"O","KZ","92","CDI",49119,"tr_1","461c","C","ct_9"
94003,1820,"O","MB","77","CDI",38623,"tr_6","382a","C","ct_5"
94004,1820,"O","OZ","93","CDD",21561,"tr_6","425a","C","ct_2"
94032,1771,"O","SZ","93","CDI",28273,"tr_5","478b","C","ct_9"
